listing_key,ticker,exchange,asset_type,name,field,target_field,gap_class,source_of_truth_outcome,core_action,fill_action,review_needed,recommended_next_source,source_gate,official_source_context,official_capability,official_masterfile_match,official_masterfile_sources,official_masterfile_exposes_isin,official_masterfile_exposes_sector,asx_isin_probe_decision,asx_isin_probe_isin,asx_isin_probe_security_type,asx_resolution_queue,residual_decision,review_bucket,review_priority,review_strategy,apply_eligibility,verification_evidence_required,recommended_next_action
ASX::CDO,CDO,ASX,ETF,CADENCE OPPORTUNITIES FUND LIMITED.,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=missing_probe_row,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::DN1,DN1,ASX,ETF,DOMINION INCOME TRUST 1,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=missing_probe_row,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::OPH,OPH,ASX,ETF,OPHIR HIGH CONVICTION FUND,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=missing_probe_row,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::PR4,PR4,ASX,ETF,PEPPER RESIDENTIAL SECURITIES TRUST NO. 40,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::PU6,PU6,ASX,ETF,PEPPER SPARKZ TRUST NO.6,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::PU8,PU8,ASX,ETF,PEPPER SPARKZ TRUST NO.8,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::PU9,PU9,ASX,ETF,PEPPER SPARKZ TRUST NO.9,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::SCA,SCA,ASX,ETF,SCENTRE GROUP TRUST 1 AND SCENTRE GROUP TRUST 2,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::VCD,VCD,ASX,ETF,VICINITY CENTRES TRUST,missing_etf_category,etf_category,official_product_taxonomy_unavailable_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Official ASX product taxonomy, issuer/sponsor product page, PDS, or reviewed product taxonomy source.",Keep ETF category blank until exact product taxonomy evidence exists.,official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_etf_category_requires_official_product_taxonomy,accepted_source_gap_requires_official_product_taxonomy,product_taxonomy_source_gap,P2,seek_official_or_reviewed_asx_product_taxonomy,keep_category_blank_until_official_product_taxonomy_source,official_or_reviewed_product_taxonomy_with_exact_listing_match,keep_category_blank_until_official_or_reviewed_product_taxonomy_exists
ASX::BP1,BP1,ASX,Stock,BP CAPITAL MARKETS P.L.C.,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::DXA,DXA,ASX,Stock,CAISSE FRANCAISE DE FINANCEMENT LOCAL,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::KFW,KFW,ASX,Stock,KFW,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::LO1,LO1,ASX,Stock,LLOYDS BANKING GROUP PLC,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::SHZ,SHZ,ASX,Stock,SHINHAN BANK.,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::XCL,XCL,ASX,Stock,AUSTRALIAN COMMONWEALTH GOVERNMENT LOANS,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::XNC,XNC,ASX,Stock,NEW SOUTH WALES TREASURY CORPORATION,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::XQL,XQL,ASX,Stock,QUEENSLAND TREASURY CORPORATION,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::XVG,XVG,ASX,Stock,TREASURY CORPORATION OF VICTORIA,missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
ASX::ZOR,ZOR,ASX,Stock,ORDINARY (UNLISTED/LISTED - COSACS),missing_isin_primary,isin,official_current_directory_absent_identifier_gap,accepted_source_gap,keep_in_current_scope,leave_blank_until_source_available,true,"Current ASX ISIN workbook, registry, issuer, trustee, or prospectus source with exact listing match.","Keep ISIN blank until current ASX, registry, issuer, or trustee evidence proves the identifier.",official_masterfile_sources=asx_listed_companies;asx_isin_probe_decision=no_asx_match,masterfile_match=true;masterfile_exposes_isin=false;masterfile_exposes_sector=false,true,asx_listed_companies,false,false,no_asx_match,,,missing_isin_not_in_current_asx_isin_workbook,accepted_source_gap_not_in_current_asx_isin_workbook,identifier_source_gap,P3,keep_isin_blank_until_current_asx_or_registry_source,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence,direct_registry_issuer_or_official_asx_identifier_source_with_exact_listing_match,keep_identifier_blank_until_direct_registry_issuer_or_official_asx_evidence_exists
