field,target_field,listing_key,ticker,exchange,asset_type,name,gap_class,review_needed,confidence_policy,recommended_next_source,source_gate,source_gap_context,classification_context,evidence_gate_context
official_reference_gap,official_reference,OTC::MDRA,MDRA,OTC,Stock,Medra Corporation,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MDRA;exchange=OTC;ticker=MDRA;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MDSI,MDSI,OTC,Stock,Matrix Denture Systems International Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MDSI;exchange=OTC;ticker=MDSI;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MDXL,MDXL,OTC,Stock,Medixall Group Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MDXL;exchange=OTC;ticker=MDXL;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MEDD,MEDD,OTC,Stock,Medical Imaging Corp,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MEDD;exchange=OTC;ticker=MEDD;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MEDE,MEDE,OTC,Stock,MEDecision Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MEDE;exchange=OTC;ticker=MEDE;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MEDT,MEDT,OTC,Stock,Mediatechnics Corp,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MEDT;exchange=OTC;ticker=MEDT;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MEDVF,MEDVF,OTC,Stock,Medivolve Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MEDVF;exchange=OTC;ticker=MEDVF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MEGH,MEGH,OTC,Stock,MW Investment Holding Group Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MEGH;exchange=OTC;ticker=MEGH;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MEHCQ,MEHCQ,OTC,Stock,23andMe Holding Co.,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MEHCQ;exchange=OTC;ticker=MEHCQ;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MEIL,MEIL,OTC,Stock,Methes Energies International Ltd,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=OTC::MEIL;exchange=OTC;ticker=MEIL;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,OTC::MENB,MENB,OTC,Stock,Mendocino Brewing Company Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MENB;exchange=OTC;ticker=MENB;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MENI,MENI,OTC,Stock,Mobilized Entertainment Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MENI;exchange=OTC;ticker=MENI;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MENXF,MENXF,OTC,Stock,Memex Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MENXF;exchange=OTC;ticker=MENXF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MERG,MERG,OTC,Stock,Merger Mines Corporation,official_reference_symbol_collision_gap,true,The ticker exists in official evidence for a different exchange or security; do not resolve by symbol alone. Require listing-keyed official evidence or keep the row as a documented collision-hidden gap.,Official exchange directory plus listing-key review for the row's exchange/security.,Do not close the gap from a same-symbol match on another exchange; require exact exchange/symbol/name/identifier evidence.,listing_key=OTC::MERG;exchange=OTC;ticker=MERG;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_symbol_collision_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_symbol_collision_gap
official_reference_gap,official_reference,OTC::MERR,MERR,OTC,Stock,Merriman Holdings Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MERR;exchange=OTC;ticker=MERR;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MFDB,MFDB,OTC,Stock,Mutual Federal Bancorp Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MFDB;exchange=OTC;ticker=MFDB;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MFGCD,MFGCD,OTC,Stock,Mayfair Gold Corp.,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MFGCD;exchange=OTC;ticker=MFGCD;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MFGCF,MFGCF,OTC,Stock,Mayfair Gold Corp,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MFGCF;exchange=OTC;ticker=MFGCF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MFLTY,MFLTY,OTC,Stock,Missfresh Limited,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MFLTY;exchange=OTC;ticker=MFLTY;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MFRVF,MFRVF,OTC,Stock,Minera Frisco S.A.B. de C.V,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MFRVF;exchange=OTC;ticker=MFRVF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MGFX,MGFX,OTC,Stock,Monarch Gulf Exploration Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MGFX;exchange=OTC;ticker=MGFX;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MGIDF,MGIDF,OTC,Stock,Magnum Goldcorp Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MGIDF;exchange=OTC;ticker=MGIDF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MGLG,MGLG,OTC,Stock,Magellan Energy Ltd,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MGLG;exchange=OTC;ticker=MGLG;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MGNT,MGNT,OTC,Stock,Meganet Corp,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MGNT;exchange=OTC;ticker=MGNT;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MGPHF,MGPHF,OTC,Stock,Transoceanic Investments Inc.,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MGPHF;exchange=OTC;ticker=MGPHF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MGTC,MGTC,OTC,Stock,Megatech Corp,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MGTC;exchange=OTC;ticker=MGTC;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MGXMF,MGXMF,OTC,Stock,MGX Minerals Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MGXMF;exchange=OTC;ticker=MGXMF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MHCUF,MHCUF,OTC,Stock,Flagship Communities Real Estate Investment Trust,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MHCUF;exchange=OTC;ticker=MHCUF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MHGI,MHGI,OTC,Stock,Midnight Holdings Group Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MHGI;exchange=OTC;ticker=MHGI;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MHHC,MHHC,OTC,Stock,MHHC Enterprises Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MHHC;exchange=OTC;ticker=MHHC;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MHRE,MHRE,OTC,Stock,Mesa Home Resources Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MHRE;exchange=OTC;ticker=MHRE;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MHTX,MHTX,OTC,Stock,Manhattan Scients,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MHTX;exchange=OTC;ticker=MHTX;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MHYR,MHYR,OTC,Stock,Manthey Redmond Corp,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MHYR;exchange=OTC;ticker=MHYR;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MIAPF,MIAPF,OTC,Stock,MINTO APT REAL ESTATE INVT TR,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MIAPF;exchange=OTC;ticker=MIAPF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MIHL,MIHL,OTC,Stock,Montague International Holding Ltd,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MIHL;exchange=OTC;ticker=MIHL;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MILC,MILC,OTC,Stock,Millennium Investment & Acquisition Company Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MILC;exchange=OTC;ticker=MILC;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MIRXF,MIRXF,OTC,Stock,Serrano Resources Ltd,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MIRXF;exchange=OTC;ticker=MIRXF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MITJF,MITJF,OTC,Stock,The Mint Corporation,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MITJF;exchange=OTC;ticker=MITJF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MJARF,MJARF,OTC,Stock,MJardin Group Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MJARF;exchange=OTC;ticker=MJARF;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
official_reference_gap,official_reference,OTC::MJNE,MJNE,OTC,Stock,MJ Holdings Inc,official_reference_unmatched_source_gap,true,"An official venue source exists, but the row has no active exact official reference match; require refreshed official directory evidence, a scoped alias mapping, or a documented out-of-scope decision before changing the row.","Fresh official exchange directory, scoped alias review, or source-of-truth decision.","Require an active official reference match for the listing key, or a documented blocker/out-of-scope decision.",listing_key=OTC::MJNE;exchange=OTC;ticker=MJNE;asset_type=Stock;field=official_reference_gap;target_field=official_reference,gap_class=official_reference_unmatched_source_gap;review_needed=true;confidence_policy_present=true;name_present=true,recommended_next_source_present=true;source_gate_present=true;target_field=official_reference;gap_class=official_reference_unmatched_source_gap
