priority_rank,listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,allowed_source_path,apply_eligibility,source_gate,next_action
7,NEO::ZMAS,ZMAS,NEO,Stock,MASTERCARD (MA) BMO CDR (CAD HEDGED),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
7,NEO::ZMCD,ZMCD,NEO,Stock,McDonalds (MCD) BMO CDR (CAD Hedged),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
7,NEO::ZMIC,ZMIC,NEO,Stock,Micron Technology (MU) BMO CDR (CAD Hedged),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
7,NEO::ZMPU-F,ZMPU-F,NEO,ETF,BMO MARKET+ US EQUITY ETF - HEDGED UNITS,fund_or_trust_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
7,NEO::ZMSF,ZMSF,NEO,Stock,MICROSOFT (MSFT) BMO CDR (CAD HEDGED),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
7,NEO::ZSMC,ZSMC,NEO,Stock,SUPER MICRO COMPUTER (SMCI) BMO XDR (CAD HEDGED),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
7,NEO::ZTM-U,ZTM-U,NEO,ETF,BMO MID-TERM US TREASURY BOND INDEX ETF,debt_or_securitized_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact instrument code/name and ISIN checksum; never issuer-equity propagation.,review official instrument scope before identifier enrichment
7,NEO::ZVST,ZVST,NEO,Stock,VISTRA (VST) BMO CDR (CAD HEDGED),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
7,NEO::ZWMT,ZWMT,NEO,Stock,WALMART (WMT) BMO CDR (CAD HEDGED),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
7,NEO::ZXOM,ZXOM,NEO,Stock,EXXON MOBIL (XOM) BMO CDR (CAD HEDGED),adr_cdr_or_depositary_identifier_gap,core_exclusion_candidate,"TMX/CDS-listed security evidence, issuer/prospectus source, or OpenFIGI after valid ISIN",blocked_until_core_or_extended_scope_decision,"scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact program symbol, issuer/program name, expected country prefix, and ISIN checksum.",review official instrument scope before identifier enrichment
8,SSE::511600,511600,SSE,ETF,华安日日鑫ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511650,511650,SSE,ETF,货币ETF华夏,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511690,511690,SSE,ETF,交易货币ETF大成,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511700,511700,SSE,ETF,货币ETF平安,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511770,511770,SSE,ETF,金鹰增益货币ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511820,511820,SSE,ETF,鹏华添利ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511830,511830,SSE,ETF,货币ETF华泰柏瑞,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511850,511850,SSE,ETF,招商财富宝ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511860,511860,SSE,ETF,货币ETF博时,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511880,511880,SSE,ETF,银华日利ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511900,511900,SSE,ETF,富国货币ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511930,511930,SSE,ETF,货币ETF国联,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511950,511950,SSE,ETF,添利货币ETF广发,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::511960,511960,SSE,ETF,货币ETF嘉实,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::512070,512070,SSE,ETF,证券保险ETF易方达,fund_or_trust_identifier_gap,core_exclusion_candidate,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
8,SSE::601956,601956,SSE,Stock,Hubei Donper Electromechanical Group Co. Ltd.,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::603091,603091,SSE,Stock,ZX PACKING ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::603150,603150,SSE,Stock,Anhui Higasket Plastics Co.Ltd.,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::603207,603207,SSE,Stock,XIAO FANG ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::603284,603284,SSE,Stock,Anhui Linping Circular Dvlp Co,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::605068,605068,SSE,Stock,Mingxin Automotive Leather Co. Ltd.,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688221,688221,SSE,Stock,Frontier Biopharmaceuticals (Nanjing) Co. Ltd. A,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688235,688235,SSE,Stock,BeiGene Ltd.,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688450,688450,SSE,Stock,AGIOE ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688573,688573,SSE,Stock,XINYUREN ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688592,688592,SSE,Stock,COMNAV ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688602,688602,SSE,Stock,CHEMSPEC ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688603,688603,SSE,Stock,Guangdong Skychem Technology Co. Ltd. A,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688610,688610,SSE,Stock,I-TEK ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688615,688615,SSE,Stock,INTSIG ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688638,688638,SSE,Stock,UTIMES ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688651,688651,SSE,Stock,WEBRAY ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688671,688671,SSE,Stock,BESCIENT ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688693,688693,SSE,Stock,CONVERT ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
8,SSE::688710,688710,SSE,Stock,INNOSTAR ORD A (SHH) EQSW Exp:,official_identifier_not_exposed_source_gap,accepted_source_gap,"ESMA/FCA FIRDS, GLEIF ISIN↔LEI reverse match, or official SSE/security-registry evidence",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,"seek official SSE/security-registry, GLEIF, or FIRDS identifier evidence"
9,B3::AFOF11,AFOF11,B3,ETF,Alianza Fofii Fundo De Investimento Imobiliario,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,B3::AGCX11,AGCX11,B3,ETF,FDO INV IMOB RIO BRAVO RENDA VAREJO - FII,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,B3::AQLL11,AQLL11,B3,ETF,ÁQUILLA FDO INV IMOB - FII,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,B3::C3RP3,C3RP3,B3,Stock,COTRASA PARTICIPACOES S.A.,inactive_or_legacy_identifier_gap,core_exclusion_candidate,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact active listing evidence plus direct identifier source.,review official instrument scope before identifier enrichment
9,B3::CPTS11B,CPTS11B,B3,ETF,Capitania Securities II Fundo Investimento Imobiliario FII,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,B3::ICBR3,ICBR3,B3,Stock,INTERCEMENT BRASIL S.A.,inactive_or_legacy_identifier_gap,core_exclusion_candidate,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact active listing evidence plus direct identifier source.,review official instrument scope before identifier enrichment
9,B3::MBRF11,MBRF11,B3,ETF,Fundo De Investimento Imobiliário Mercantil Do Brasil-fii -Inicio,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,B3::OULG11B,OULG11B,B3,ETF,Pedra Dourada Fundo De Investimento Imobiliário - FII,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,B3::P5RD3,P5RD3,B3,Stock,MATRIZ COMPANHIA METALURGICA PRADA,official_current_directory_absent_identifier_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Do not fill ISIN unless the listing reappears in a current official directory or has direct registry evidence.,keep blank until stronger official or review-gated identifier evidence exists
9,B3::VRGL3,VRGL3,B3,Stock,GOL LINHAS AEREAS S.A,official_current_directory_absent_identifier_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Do not fill ISIN unless the listing reappears in a current official directory or has direct registry evidence.,keep blank until stronger official or review-gated identifier evidence exists
9,BATS::ARKT,ARKT,BATS,ETF,ARK ETF Trust - Ark Q4 Defined Innovation Etf,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::ARWG,ARWG,BATS,ETF,Archer Investment Series Trust - Archer Growth ETF,debt_or_securitized_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact instrument code/name and ISIN checksum; never issuer-equity propagation.,review official instrument scope before identifier enrichment
9,BATS::CBXJ,CBXJ,BATS,ETF,Calamos Bitcoin 90% Protection Strategy ETF - Month TBD 1,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
