listing_key,ticker,exchange,current_name,twelvedata_name,twelvedata_type,type_scope,review_batch,name_score,adjudication_decision,apply_eligibility,evidence_tier,confidence,recommended_operation,source_gate,evidence_summary,provider_validation_status,provider_supports_twelvedata,provider_supports_local,provider_conflicts,openfigi_status,openfigi_figi,local_figi,figi_relation,venue_status,official_source_count,reference_scopes,verification_name_mismatch,masterfile_matches,reviewed_name_override,source_of_truth_outcome,source_of_truth_gate,deepseek_decision_candidate,deepseek_safe_action
WSE::VRG,VRG,WSE,VRG SA,VRG S.A.,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000MGZJL6,local_figi_only,official_partial,3,listed_companies_subset,0,0,,,,needs_official_evidence,needs_official_evidence
WSE::XTB,XTB,WSE,XTB S.A.,X-Trade Brokers Dom Maklerski S.A.,Common Stock,supported_core_stock_type,later_global_review,0.35,keep_local_name_reviewed_override,blocked,reviewed_override,0.96,keep_local_name,Reviewed repo name override wins over secondary-source mismatch evidence.,Existing reviewed metadata name override supports the current local name.,pending_provider_env,,,false,,,BBG00CMM7YZ0,local_figi_only,official_partial,3,listed_companies_subset,0,0,supports_local,,,needs_official_evidence,needs_official_evidence
WSE::YAN,YAN,WSE,Yanosik S.A.,Neptis S.A.,Common Stock,supported_core_stock_type,later_global_review,0.571,keep_local_name_reviewed_override,blocked,reviewed_override,0.96,keep_local_name,Reviewed repo name override wins over secondary-source mismatch evidence.,Existing reviewed metadata name override supports the current local name.,pending_provider_env,,,false,,,BBG006BFTV37,local_figi_only,official_partial,3,listed_companies_subset,0,0,supports_local,,,needs_official_evidence,needs_official_evidence
WSE::YOS,YOS,WSE,Yoshi Innovation SA,Yoshi S.A.,Common Stock,supported_core_stock_type,later_global_review,0.56,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG001Z51PK8,local_figi_only,official_partial,3,listed_companies_subset,0,0,,,,needs_official_evidence,needs_official_evidence
WSE::YRL,YRL,WSE,yarrl S.A.,Yara International ASA,Common Stock,supported_core_stock_type,later_global_review,0.516,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000Q0SL49,local_figi_only,official_partial,3,listed_companies_subset,0,0,,,,needs_official_evidence,needs_official_evidence
WSE::ZUE,ZUE,WSE,ZUE SA,ZUE S.A.,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00170BJR6,local_figi_only,official_partial,3,listed_companies_subset,0,0,,,,needs_official_evidence,needs_official_evidence
WSE::ZUK,ZUK,WSE,Zaklady Urzadzen Kotlowych Staporkow SA,ZUK Staporkow S.A.,Common Stock,supported_core_stock_type,later_global_review,0.453,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000PM5105,local_figi_only,official_partial,3,listed_companies_subset,0,0,,,,needs_official_evidence,needs_official_evidence
XETRA::0M0,0M0,XETRA,AVERDION SE INH. O.N.,0M0,Common Stock,supported_core_stock_type,later_global_review,0.0,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01J6B7RS9,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::12DA,12DA,XETRA,DELL TECHS INC. C  DL-01,Dell Technologies Inc.,Common Stock,supported_core_stock_type,later_global_review,0.571,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00MYLR105,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::1BR1,1BR1,XETRA,"URW (STAPLED SHS)  EO-,05",Unibail-Rodamco-Westfield SE,REIT,supported_core_stock_type,later_global_review,0.304,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00L2YNG14,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::2HRA,2HRA,XETRA,H+R KGAA  INH. O.N.,H&R GmbH & Co. KGaA,Common Stock,supported_core_stock_type,later_global_review,0.432,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BFP6Z4,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::2OY,2OY,XETRA,DOW INC.           DL-01,Dow Inc.,Common Stock,supported_core_stock_type,later_global_review,0.5,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00NR83XB4,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::3E2,3E2,XETRA,"ETSY INC.         DL-,001",Etsy Inc.,Common Stock,supported_core_stock_type,later_global_review,0.533,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG008HCD208,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::3QD,3QD,XETRA,"Datadog, Inc.","Datadog, Inc. Class A Common Stock",Common Stock,supported_core_stock_type,later_global_review,0.4,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00V4V0JZ8,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::3RB0,3RB0,XETRA,"RECKITT BENCK.LS-,1041666",Reckitt Benckiser Group plc,Common Stock,supported_core_stock_type,later_global_review,0.596,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BX8BP4,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::3S9,3S9,XETRA,"SUNRUN INC.      DL-,0001",Sunrun Inc.,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG009R0DYR2,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::3V64,3V64,XETRA,Visa Inc,Visa Inc. Class A,Common Stock,supported_core_stock_type,later_global_review,0.5,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000R2ZSF9,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::4MGN,4MGN,XETRA,"MATCH GR.INC. NEW DL-,001","Match Group, Inc.",Common Stock,supported_core_stock_type,later_global_review,0.533,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00VVPK3Z4,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::5UR,5UR,XETRA,Raytheon Technologies Corp,RTX Corporation,Common Stock,supported_core_stock_type,later_global_review,0.167,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000HWN1S2,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::5ZM,5ZM,XETRA,"ZOOM COMMUNIC. A DL -,001","Zoom Video Communications, Inc.",Common Stock,supported_core_stock_type,later_global_review,0.596,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00NWS31N1,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::75S,75S,XETRA,SDM SE,SDM Societa' Sportiva Dilettantistica a Responsabilita' Limitata,Common Stock,supported_core_stock_type,later_global_review,0.092,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG012XGSDC0,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::81D,81D,XETRA,SWISSNET AG,Beaconsmind AG,Common Stock,supported_core_stock_type,later_global_review,0.316,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG016QY9RV9,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::8TRA,8TRA,XETRA,TRATON SE   INH O.N.,TRATON SE,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000WFDW23,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::A7A,A7A,XETRA,HELIAD AG,Heliad Equity Partners GmbH & Co. KGaA,Common Stock,supported_core_stock_type,later_global_review,0.286,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000QVR7M3,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::AAG,AAG,XETRA,AUMANN AG  INH O.N.,Aumann AG,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00G3S12B1,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::AB9,AB9,XETRA,ABO Wind AG,Abo Energy GmbH & Co. KGaA,Common Stock,supported_core_stock_type,later_global_review,0.375,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000DC6K52,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::ABJ,ABJ,XETRA,"ABB LTD. NA     SF 0,12",ABB Ltd,Common Stock,supported_core_stock_type,later_global_review,0.353,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BXQHQ0,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::ADN1,ADN1,XETRA,ADESSO SE  INH O.N.,adesso SE,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BW2S93,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::AXNA,AXNA,XETRA,"AMPLIFON S.P.A.    EO-,02",Amplifon SpA,Common Stock,supported_core_stock_type,later_global_review,0.571,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000FZLPB4,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::B7J1,B7J1,XETRA,SRV Yhtiöt Oyj,SRV Group Oyj,Common Stock,supported_core_stock_type,later_global_review,0.593,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000R9VB10,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::BAS,BAS,XETRA,BASF SE NA O.N.,BASF SE,Common Stock,supported_core_stock_type,later_global_review,0.533,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BBVT77,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::BAYN,BAYN,XETRA,BAYER AG NA O.N.,Bayer AG,Common Stock,supported_core_stock_type,later_global_review,0.588,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BBWDG1,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::BDT,BDT,XETRA,BERTRANDT AG O.N.,Bertrandt Aktiengesellschaft,Common Stock,supported_core_stock_type,later_global_review,0.537,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BMZMX5,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::BFSA,BFSA,XETRA,BEFESA S.A. ORD. O.N.,Befesa SA,Common Stock,supported_core_stock_type,later_global_review,0.5,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00HXLMT47,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::BMW3,BMW3,XETRA,BAY.MOTOREN WERKE  VZO,Bayerische Motoren Werke Aktiengesellschaft - Preferred Stock,Preferred Stock,supported_core_stock_type,later_global_review,0.475,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BF38C9,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::BYW,BYW,XETRA,BAYWA AG NA O.N.,BayWa AG,Common Stock,supported_core_stock_type,later_global_review,0.588,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BBNGP4,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::BYW6,BYW6,XETRA,BAYWA AG VINK.NA. O.N.,BayWa AG,Common Stock,supported_core_stock_type,later_global_review,0.455,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BDZ4M7,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::C1V0,C1V0,XETRA,MVISE AG O.N.,C1V0,Common Stock,supported_core_stock_type,later_global_review,0.154,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000JH3445,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::CB1A,CB1A,XETRA,"CONST.BRANDS A     DL-,01",Constellation Brands Inc.,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000GLJ2B8,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::CFC,CFC,XETRA,aconnic AG,United Electronic Technology AG,Common Stock,supported_core_stock_type,later_global_review,0.286,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000P7GKZ6,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::CGN,CGN,XETRA,"CIGNA GROUP, THE     DL 1",Cigna Corp,Common Stock,supported_core_stock_type,later_global_review,0.476,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00MVRZKX8,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::CIE1,CIE1,XETRA,"CIENA CORP. NEW    DL-,01",Ciena Corporation,Common Stock,supported_core_stock_type,later_global_review,0.5,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BYCK31,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::CXR,CXR,XETRA,CSX CORP.            DL 1,CSX Corporation,Common Stock,supported_core_stock_type,later_global_review,0.545,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000C1N6C1,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::CXX,CXX,XETRA,CLOROX CO.           DL 1,The Clorox Company,Common Stock,supported_core_stock_type,later_global_review,0.56,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000D4F875,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::D2MN,D2MN,XETRA,"DUKE EN.CORP.    DL -,001",Duke Energy Corporation,Common Stock,supported_core_stock_type,later_global_review,0.56,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000FDPK93,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::D77,D77,XETRA,DN Group AG,Neon Equity AG,Common Stock,supported_core_stock_type,later_global_review,0.316,keep_local_name_reviewed_override,blocked,reviewed_override,0.96,keep_local_name,Reviewed repo name override wins over secondary-source mismatch evidence.,Existing reviewed metadata name override supports the current local name.,pending_provider_env,,,false,,,BBG01C9HMFD3,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,supports_local,accepted_source_gap,Keep stock_sector blank until an official taxonomy source exposes a canonical mappable industry value.,needs_official_evidence,needs_official_evidence
XETRA::DEF,DEF,XETRA,DEFAMA Deutsche Fachmarkt AG,Defama AG,Common Stock,supported_core_stock_type,later_global_review,0.387,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG00DF0D9B8,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::DEZ,DEZ,XETRA,DEUTZ AG O.N.,DEUTZ Aktiengesellschaft,Common Stock,supported_core_stock_type,later_global_review,0.424,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BN8Y58,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::DHL,DHL,XETRA,DEUTSCHE POST AG NA O.N.,DHL Group AG,Common Stock,supported_core_stock_type,later_global_review,0.207,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000LW3MC0,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::DP4B,DP4B,XETRA,A.P.MOELL.-M.NAM B DK1000,A.P. Møller – Mærsk A/S B,Common Stock,supported_core_stock_type,later_global_review,0.565,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000B9WHR5,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::DRW3,DRW3,XETRA,DRAEGERWERK VZO O.N.,Drägerwerk AG & Co. KGaA - Preferred Stock,Preferred Stock,supported_core_stock_type,later_global_review,0.407,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BF2304,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::DS81,DS81,XETRA,DSV AKTIER           DK 1,DSV A/S,Common Stock,supported_core_stock_type,later_global_review,0.545,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BSSC62,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::DUE,DUE,XETRA,DUERR AG O.N.,Dürr Aktiengesellschaft,Common Stock,supported_core_stock_type,later_global_review,0.312,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BF8LY1,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
